date,#,#13hours,#2a,#3wordhillary,#603forhrc,#aft100,#aids,#aipac,#aipac2016,#akcaucus,#alllivesdidntmatter,#altonsterling,#altright,#altrightmeans,#alwaystrump,#alwaytrump,#america,#angelamerkel,#apahm,#apologizeforwhat,#aprilfools,#ashleywilliams,#askpotus,#autism,#ayearwithher,#azprimary,#bancair,#barrierbreakers2016,#batonrouge,#bengazhi,#benghazi,#benghazireport,#bernie,#bernie2016,#bernieatthevatican,#bernieendorse,#bernieinthebronx,#bernielostme,#berniemademewhite,#berniemustdisavow,#bernieorbust,#berniesanders,#bernietrumpdebate,#berninhell,#bettercandidatethanhillary,#big,#billionairepresident,#birdiesanders,#blackhistorymonth,#blacklivesmater,#blacklivesmatter,#blacklivesmatterprotester,#blackwomensequalpay,#blm,#bodylanguage,#breakemup,#breaking,#brexit,#brexitvote,#brussels,#brusselsattacks,#buffalo,#californiaprimary,#caprimary,#captainamericacivilwar,#caucus,#caucusforher,#cesarchavezday,#championforall,#changemaker,#chickentrump,#children,#choicepresident,#christmas,#cityofchampions,#clintonbradley2016,#clintoncrimefoundation,#clintonfoundation,#clintonkaine,#clintonpasswords,#cnndebate,#cnns,#cnnsotu,#cnntownhall,#comey,#comeyhearing,#copyright,#corrupthillary,#cortesuprema,#country,#cptime,#creatorsaskhrc,#crookedhillary,#crushtrump,#cruz,#cruzcrew,#cruzsexscandal,#ctprimary,#dallas,#dallaspoliceshootings,#de,#dealmein,#debateinbrooklyn,#debatewithbernie,#decision2016,#demconvention,#demd,#demdeba,#demdebate,#demforum,#democracyspring,#democraticdebate,#democraticsitin,#democraticwhores,#democrats,#demplatform,#dems,#demsinphilly,#demsinphl,#demto,#demtown,#demtownh,#demtownhall,#despitewhatyoumighthaveheard,#disarmhate,#disclosure,#dnc,#dncinphl,#dncleak,#dncleaks,#doyourjob,#draftbradley,#dropoutbernie,#dropouthillary,#earthday,#electable,#election2016,#elections,#emails,#equalpayday,#exposehillary,#factsarentracist,#familiesfirst,#family,#fbi,#fbimwithher,#fee,#feeltheber,#feelthebern,#feeltheturn,#festivus,#fightfor15,#fightforfamilies,#fightforhillary,#finalfive,#fitn,#fixdemocracy,#flint,#flintwatercrisis,#florida,#fmla23,#fossilfuel,#fracking,#freecollege,#friends,#fuckberiesanders,#fuckmexicans,#fuckthegays,#fuckthejews,#fuckwhitepeople,#generalelection,#generationz,#go,#gop,#gopconvention,#gopdeba,#gopdebate,#gopdebatebut,#goptownhall,#greta,#guccifer,#guccifer2,#guilty,#guns,#gunsinamerica,#gunviolence,#handcuffhillary,#hannity,#happynewyear,#hdr22,#health,#healthyliving,#helpnevercame,#heswithus,#hillary,#hillary2016,#hillary4prison,#hillaryaccomplishments,#hillarybeourmama,#hillarybradley2016,#hillarychallenge,#hillaryclinton,#hillarycoverageiscrap,#hillaryforprision2016,#hillaryforprison,#hillaryforprison2016,#hillaryfortheholidays,#hillaryinnh,#hillaryinnv,#hillaryleaks,#hillaryoncnn,#hillaryongma,#hillaryresearch,#hillarysemails,#hillaryshealth,#hillaryshuma,#hillarysoprogressive,#hillarysoqualifed,#hillarysoqualified,#hillarysstools,#hillarystrong,#hillarytonedeaf,#hillyes,#historybyhillary,#hol,#houstonflood,#hrc,#hrcisournominee,#hrconhardball,#hrod17,#humaabedin,#hypocrite,#hypocritehillary,#iacaucus,#ifeelsorry,#imnotkiddingmaddi,#imsoestablishment,#imsosick,#imwithe,#imwithhe,#imwithher,#imwithhernandez,#imwithhernow,#imwithhillary,#imwithlucifer,#imwithyou,#imwoofher,#indianaprimary,#infowars,#inprimary,#insultsexistpig,#insultsexisttrump,#internationalnursesday,#internationalwomensday,#iowa,#iowacaucus,#iowacaucusresults,#iowasen,#iowastatefair,#iowatoday,#isis,#it,#itrusthillary,#itsinourhands,#ivoted,#iwd2016,#jesuismilo,#jesus,#johnbarron,#judgejeanine,#juntosconhillary,#kansascaucus,#kellyfile,#kentuckyderby,#kentuckyprimary,#kidquestionsforhillary,#kimmel,#kkk,#kyprimary,#latinosforhi,#latinosforhillary,#ldtpoll,#legacy,#lgbt,#liar,#liberallogic,#liestoldtous,#lockherup,#loudobbstonight,#louisiana,#lovatics,#lovetrum,#lovetrumpshate,#lovetrumpshates,#lssc,#lyin,#madeforhistory,#maga,#makeamericagreatagain,#makeamericapoor,#makedonalddrumpfagain,#mansplaining,#manypeoplearesaying,#mapoli,#marchwithher,#mdforhrc,#mdprimary,#megaupload,#michigan,#michiganprimary,#michiganwasanamoly,#millennialsforbernie,#millennialsforhillary,#miprimary,#mississippi,#mlkday,#moms,#moneygrubber,#moretrustedthanhillary,#msnbctownhall,#msprimary,#munich,#nabjnahj16,#neara16,#nebraska,#nebraskacaucus,#neofaschist,#neofascist,#nevadacaucus,#neverclinton,#neverhillary,#neverhilliary,#nevertrump,#newday,#newhampshire,#newhampshirecaucus,#newhampshireprimary,#newhillarylogo,#newyearseve,#newyork,#newyorkprimary,#newyorkvalues,#nhd,#nhdems2016,#nhprimary,#nice,#nobillnobreak,#nohecant,#nohillary2016,#nomorebs,#notameeting,#nother15,#notjustanywoman,#notmeus,#notmyabuela,#nra,#nraam,#nvcaucus,#nvdemconvention,#nvdemscaucus,#nvloveshrc,#nycpride,#nyprimary,#obamacare,#occupycnn,#ohhillno,#ohioprimary,#openingstatement,#oregonprimary,#orlando,#orprimary,#oscars,#panamapapers,#paprimary,#peoplearetiredof,#philandocastile,#pieceofme,#pjnet,#plagiarism,#plannedparenthood,#policies,#politics,#potus,#potus2016,#povertyawareness,#ppact4hillary,#presidentobama,#pride2016,#primaryday,#progressive,#prprimary,#puertoricoprimary,#qualified,#racist,#raisethewage,#rebootliberty,#rednationrising,#releasethetranscripts,#repdomconhillary,#reprorights,#republicans,#republicans4hillary,#republicansforhillary,#restorethevra,#retireryan,#retweet,#riggedsystem,#rncinc,#rncincle,#rncincle's,#rockthecaucus,#roe43,#rollcallvote,#sanderstrumpdebate,#sandrabland,#scotus,#scprimary,#seiuforhillary,#selfservingsa,#selloutsanders,#senddonaldtospace,#sethrich,#shareyourpay,#sheswithus,#showtime,#showyourcrowds,#slogans4hillary,#sotu,#southcarolina,#southcarolinaprimary,#specialreport,#spineless,#standwithhillary,#standwithhrc,#stillsanders,#stopgunviolence,#stoplibel,#stronger,#strongertogether,#sundaymorning,#superdelegates,#superhrc,#supermartes,#supersaturday,#supertuesday,#syria,#tamirrice,#tbt,#tcot,#teacherappreciationday,#teamtrump,#teenchoice,#thecatch,#thingsberniehates,#thingstrumpwillneverhave,#titleix,#tonedownforwhat,#trump,#trump2016,#trumppence,#trumppence16,#trumppence2016,#trumprally,#trumprallychi,#trumpsctownhall,#trumpsopoor,#trumpspeech,#trumptrain,#trumpyourself,#turkey,#tytlive,#unelectabl,#unelectable,#uniteblue,#unityofdunces,#univisiondebate,#usa_invades_yemen,#usamanagesterrorismandsiegeonyemen,#utcaucus,#vegas,#verizonstrike,#voters,#votersuppression,#votes,#wacaucus,#wakeupamerica,#waronwomen,#waronwomensroo,#wearebernie,#wearenotthis,#wearorange,#wellnesswednesday,#welovehillary,#wemadehistory,#wewontbeerased,#whatmakeshillaryshortcircuit,#whatshillaryhiding,#whattheydontwantustoknow,#whcd,#whereisyourimmigrationplan,#whereshillary,#wherestrump,#whichhillary,#whichhillarycensored,#wikileaks,#wimbledon,#wiprimary,#wisconsin,#wisconsinprimary,#womancard,#womenshistorymonth,#work,#workfromhome,#worl,#worldwaterday,#wvprimary,#yesimprotesting,#youvegotmail
2015-12-23,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-24,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
